13.85028,50.98444,"Wohnmobilplatz Mario Kühne; 01809 Heidenau"
10.72694,48.97250,"Camping Hasenmühle; 91719 Heidenheim"
10.16306,48.69444,"Wohnmobil-Stellplatz in den Seewiesen; 89522 Heidenheim/B."
10.13694,51.37444,"Am Kulturhaus; 37308 Heilbad Heiligenstadt"
9.20444,49.13056,"Stellplatz Wertwiesenpark; 74074 Heilbronn"
9.25778,49.13722,"Weingut Drautz-Hengerer; 74074 Heilbronn"
9.31278,47.82167,"Parkplatz Sennerei Schläge; 88633 Heiligenberg"
10.97750,54.37806,"Reisemobil-Stellplatz Steinwarder; 23774 Heiligenhafen"
10.95528,54.37694,"Reisemobil-Stellplatz am Binnensee; 23774 Heiligenhafen"
6.97361,51.32861,"Reisemobil-Parkplatz; 42579 Heiligenhaus"
11.16750,49.86722,"Parkplatz Breckner ; 91332 Heiligenstadt"
6.47306,50.63639,"Wohnmobilhafen Heimbach am Nationalpark-Tor; 52396 Heimbach"
7.75333,50.71611,"Gasthaus Zum Nisterstrand; 57629 Heimborn"
9.32111,53.54306,"Landhaus Hagenah; 21726 Heinbockel"
6.43556,50.49222,"Grenzlandhalle; 53940 Hellenthal"
6.37250,50.40944,"Reisemobilhafen Weißer Stein; 53940 Hellenthal"
6.39000,50.40972,"Breuer-Hof; 53940 Hellenthal"
9.22972,53.07194,"Pension Eichenhof; 27367 Hellwege"
11.71056,50.23556,"Stellplatz am Aquawell; 95233 Helmbrechts"
11.69083,50.21889,"Am Badeweiher; 95233 Helmbrechts"
11.69083,50.21667,"Gaststätte Birkenhof am Schützenhaus; 95233 Helmbrechts"
11.06250,52.23667,"Parkplatz am Brunnentheater; 38350 Helmstedt"
11.01583,52.23806,"Stellplatz am Schützenplatz; 38350 Helmstedt"
9.67139,51.22500,"Gasthaus Zum Neubau; 34298 Helsa"
7.70250,49.31667,"Wohnmobil-Stellplatz am Bergbad; 67716 Heltersberg"
7.77139,51.37833,"Reisemobil-Stellplatz Hemer; 58675 Hemer"
7.58472,50.69583,"Hotel-Restaurant Im Heisterholz; 57612 Hemmelzen"
7.27028,50.77861,"Parkplatz Berufskolleg; 53773 Hennef"
8.62444,49.64306,"Reisemobil-Stellplatz Europaplatz; 64646 Heppenheim"
9.34944,50.56861,"Wohnmobil-Stellplatz an der VulkanTherme; 36358 Herbstein"
7.43250,51.39389,"Wohnmobilstellplatz Herdecke; 58313 Herdecke"
8.68944,52.10472,"Am Stadion; 32052 Herford"
8.68611,52.10694,"Sport- und Freizeitbad H2O; 32052 Herford"
8.68222,52.10361,"Herforder Kanu Klub e.V.; 32052 Herford"
9.79083,47.61972,"Gourmet Restaurant Lanz; 88138 Hergensweiler"
14.16139,53.95722,"Parkplatz an der Kirche; 17424 Heringsdorf Seebad"
14.17472,53.94139,"Caravanplatz Am Wiesenrand; 17424 Heringsdorf Seebad"
14.18639,53.93639,"Reisemobil-Stellplatz Rauthe; 17424 Heringsdorf Seebad"
14.13722,53.96833,"Reisemobil-Stellplatz Familie Knüppel; 17424 Heringsdorf Seebad"
14.15694,53.95917,"Stellplatz Blasendorff; 17424 Heringsdorf Seebad"
10.16222,51.00611,"Hotel-Restaurant Schneider; 37293 Herleshausen"
10.10889,52.82694,"Schützenplatz; 29320 Hermannsburg"
10.10778,52.82722,"Waldschwimmbad; 29320 Hermannsburg"
10.09583,52.83333,"Oertzetalhalle; 29320 Hermannsburg"
10.04972,52.86500,"Am Sportplatz; 29320 Hermannsburg"
10.13722,52.83611,"Feuerwehrhaus; 29320 Hermannsburg"
13.66139,50.73194,"SWF Sporthotel; 01776 Hermsdorf"
11.84722,50.87417,"Autohof Hermsdorf-Ost; 07629 Hermsdorf"
13.65917,50.73500,"Landhotel Altes Zollhaus; 01776 Hermsdorf"
10.49583,49.23111,"Volksfestplatz an der Altmühl; 91567 Herrieden"
8.00167,47.66556,"Gasthof Pension Ochsen; 79737 Herrischried"
7.33694,49.77806,"Reisemobil-Stellplatz Herrstein; 55756 Herrstein"
11.44278,49.51111,"Fackelmanntherme Hersbruck; 91217 Hersbruck"
11.42528,49.52278,"Landhotel Grüner Baum; 91217 Hersbruck"
7.74361,51.17583,"Am Warmwasserfreibad; 58849 Herscheid"
8.21694,49.14472,"Wohnmobilstellplatz an der Festhalle; 76863 Herxheim"
10.34000,51.65667,"Parkplatz an der Sieberstraße; 37412 Herzberg am Harz"
10.38306,51.62778,"Restaurant-Theater Harzer Hof; 37412 Herzberg am Harz"
7.60611,52.68167,"Stellplatz am Hasetalstadion; 49770 Herzlake"
10.86611,49.57250,"Freizeitbad Atlantis; 91074 Herzogenaurach"
7.59139,53.30472,"Marktplatz; 26835 Hesel"
9.18083,48.99444,"Felsengartenkellerei Besigheim; 74394 Hessigheim"
9.84194,51.20833,"Berggasthof Hoher Meißner; 37235 Hessisch Lichtenau"
9.72667,51.20444,"Parkplatz am Familienbad; 37235 Hessisch Lichtenau"
9.69417,51.20750,"Sportcenter Fürstenhagen; 37235 Hessisch Lichtenau"
9.24917,52.16528,"Parkplatz P 1 Südwall; 31840 Hessisch Oldendorf"
9.19056,52.17222,"Am Steinbrink Großenwieden; 31840 Hessisch Oldendorf"
9.24750,52.15667,"Hotel Weserterrasse; 31840 Hessisch Oldendorf"
9.23250,48.21472,"Puppenmuseum Hettingen; 72513 Hettingen"
8.05694,49.13917,"Weingut und Obstbau Arnold; 76831 Heuchelheim-Klingen"
8.05556,49.14556,"Wein- und Sektgut Junghof; 76831 Heuchelheim-Klingen"
8.05778,49.14500,"Weingut und Gästehaus Kuhn; 76831 Heuchelheim-Klingen"
8.05750,49.14389,"Weingut Karl-Heinz und Andreas Meyer; 76831 Heuchelheim-Klingen"
7.90750,48.05583,"Gasthof Grüner Baum; 79194 Heuweiler"
8.65972,52.13361,"Restaurant Alte Tischlerei; 32120 Hiddenhausen"
8.10944,50.99694,"Parkplatz P4; 57271 Hilchenbach"
8.05472,50.97611,"Stellplatz am Hallenbad; 57271 Hilchenbach"
8.16083,50.97222,"Waldgasthaus Gillerberg; 57271 Hilchenbach"
8.04528,50.99222,"Bürgerhaus Müsen; 57271 Hilchenbach"
8.13056,50.98833,"Landhotel Steubers Siebelnhof; 57271 Hilchenbach"
10.72306,50.42556,"Reisemobil-Parkplatz P 5; 98646 Hildburghausen"
9.99278,50.56917,"Parkplatz Ulsterwelle; 36115 Hilders"
8.73083,52.34222,"Stellplatz am Marktplatz; 32479 Hille"
6.67333,50.28917,"Viehmarktplatz; 54576 Hillesheim"
6.66278,50.28917,"Theres Wohnmobile; 54576 Hillesheim"
6.69056,50.28611,"Wohnmobil-Stellplatz Birkenhof; 54576 Hillesheim"
11.18694,49.20861," P 1 am Seezentrum Heuberg; 91161 Hilpoltstein"
11.18778,49.20472,"Stellplatz am Main-Donau-Kanal; 91161 Hilpoltstein"
10.71750,53.10444,"Eichenhof; 29584 Himbergen"
9.29528,53.63778,"Gasthaus Jarck; 21709 Himmelpforten"
13.35222,54.07444,"Caravan Service Wöller; 17498 Hinrichshagen"
7.24500,53.44111,"Ferienhaus Am Wiesengrund; 26759 Hinte"
11.79472,50.42667,"Rastplatz Hirschberg; 07927 Hirschberg"
8.89861,49.44333,"Parkplatz an der Slipanlage; 69434 Hirschhorn"
9.14889,50.40139,"Müller Mobile; 63697 Hirzenhain"
9.13583,50.39250,"Festplatz; 63697 Hirzenhain"
11.05083,53.14944,"Parkplatz Bleichwiesen; 29456 Hitzacker (Elbe)"
7.89306,49.44111,"Wohnmobil-Serviceplatz; 67691 Hochspeyer"
8.19972,49.23944,"Stellplatz am Hainbachhof; 76879 Hochstadt"
8.21861,49.24278,"Weingut Hünerfauth & Hecky; 76879 Hochstadt"
9.58889,52.76056,"Stellplatz am Badesee; 29693 Hodenhagen"
11.89361,50.32722,"Clean-Park Weidner; 95028 Hof/Saale"
11.91472,50.28639,"Stellplatz am Untreusee; 95028 Hof/Saale"
11.92056,50.33000,"Bürgerpark Theresienstein; 95028 Hof/Saale"
9.37500,51.49556,"Parkplatz P 2 Turnhagen; 34369 Hofgeismar"
10.51972,50.14222,"Reisemobil-Stellplatz Hofheim; 97461 Hofheim i. UFr."
11.92250,53.63806,"Camping & Friesenhof Kukuk; 19406 Hohen Pritz"
13.25111,52.72167,"Gaststätte Havelidyll; 16556 Hohen-Neuendorf"
11.99861,52.75306,"Bauernhof Schweinslust; 39596 Hohenberg-Krusemark"
11.80806,49.29194,"Stellplatz am Sportplatz; 92277 Hohenburg"
14.70833,51.23778,"Freizeit- & Campingpark Thräna; 02906 Hohendubrau"
10.49278,54.38278,"Wohnmobilplatz Radeland; 24257 Hohenfelde"
10.49167,54.38611,"Campingpark Ostseestrand; 24257 Hohenfelde"
10.89667,47.84833,"Gasthof Negele; 86978 Hohenfurch"
12.71667,50.80583,"Berggasthaus Hohenstein-Ernstthal; 09337 Hohenstein-E."
9.43000,48.35250,"Rudi's Hühnerhof; 72531 Hohenstein/Württ."
11.49500,52.17528,"Euro Rast Park; 39326 Hohenwarsleben"
9.49528,54.29944,"Auf dem Rosenhof; 24806 Hohn"
9.50222,54.29528,"Hotel Zur Doppeleiche; 24806 Hohn"
10.37417,52.59333,"Stellplatz am Waldbad; 29362 Hohne"
10.56250,53.36250,"Wohnmobilstellplatz Hohnstorf; 21522 Hohnstorf/Elbe"
10.67639,54.31889,"Parkplatz Alt-Hohwacht; 24321 Hohwacht"
8.11500,52.57722,"Wohnmobilplatz Heidesee; 49451 Holdorf"
9.55917,53.60417,"Parkplatz Twielenfleth ; 21723 Hollern-Twielenfleth"
10.38000,51.49944,"Stellplatz Am Sonnenstein; 37345 Holungen"
7.53639,49.94750,"Erlebnisbauernhof Höhenhof; 55469 Holzbach"
9.52778,48.63500,"Urweltmuseum Hauff; 73271 Holzmaden"
9.44028,51.82583,"Mobilcamping Holzminden; 37603 Holzminden"
9.52250,51.75194,"Haus des Gastes; 37603 Holzminden"
9.41500,51.02222,"Wohnmobil-Stellplatz Homberg; 34576 Homberg (Efze)"
8.99444,50.72611,"An der Stadthalle; 35315 Homberg/Ohm"
10.63306,47.62278,"Ferienhof Lipp; 87659 Hopferau"
7.59972,52.39056,"Stellplatz an der Sporthalle; 48496 Hopsten"
8.99278,51.89778,"Länderwaldpark Silvatikum; 32805 Horn-Bad Meinberg"
8.97000,51.84528,"Leopoldstaler Hof ; 32805 Horn-Bad Meinberg"
8.94306,51.80361,"Wohnmobilplatz Hof Eggewald; 32805 Horn-Bad Meinberg"
8.18528,48.19389,"Hotel Schöne Aussicht; 78132 Hornberg"
11.54111,53.89500,"Gartencenter Offermann; 23974 Hornstorf"
9.14639,52.79917,"Reisemobil-Stellplatz Weserblick; 27318 Hoya"
8.45833,53.10778,"Schützenplatz; 27798 Hude"
10.71500,48.84917,"Waldschenke im Schwalbtal; 86685 Huisheim"
13.17944,48.84333,"Erika's Wohlfühlplatz; 94551 Hunding"
13.14417,48.85167,"Am Streuobst-Erlebnisgarten; 94551 Hunding"
9.01139,54.47833,"Übernachtungsplatz am Strand; 25813 Husum"
9.04222,54.47500,"Loof's Wohnmobilhafen; 25813 Husum"
6.21306,51.05111,"Hückelhovener Ruraue; 41836 Hückelhoven"
7.33361,51.15444,"Sportplatz an der Schnabelsmühle; 42499 Hückeswagen"
8.35500,52.50167,"Freizeitarena Dümmer See; 49448 Hüde"
9.06583,49.30417,"Wüsthäuser Hof; 74928 Hüffenhardt"
8.48639,47.92278,"Parkplatz Bräunlinger Straße; 78183 Hüfingen"
9.41194,48.52611,"Phoenix Wohnmobil-Hafen Hülben; 72584 Hülben"
9.77556,50.67528,"Reisemobilhafen Hessisches Kegelspiel; 36088 Hünfeld"
9.72389,50.65333,"KNAUS Campingpark Hünfeld (Praforst); 36088 Hünfeld"
6.35333,50.66667,"Parkplatz am Landhaus Kallbach; 52393 Hürtgenwald"
6.43806,50.69583,"Parkplatz Burgstraße; 52393 Hürtgenwald"
6.35972,50.70528,"Soldatenfriedhof; 52393 Hürtgenwald"
6.45528,50.69083,"Infopunkt Zerkall; 52393 Hürtgenwald"
8.16000,47.73667,"Stellplatz am Natursportzentrum; 79862 Höchenschwand"
10.83389,49.70806,"Stellplatz am Eisstadion; 91315 Höchstadt a. d. Aisch"
7.60472,49.28694,"Haus des Bürgers; 66989 Höheinöd"
13.88167,52.68417,"Das Forsthaus; 16259 Höhenland"
6.92778,50.24250,"Mechels Hof; 54552 Hörschhausen"
7.63306,52.25639,"Wohnmobilhafen Riesenbeck; 48477 Hörstel"
9.60000,54.21667,"Stellplatz Schachtholm; 24797 Hörsten"
8.66056,51.82472,"Stellplatz Hövelhof am Bahnhof; 33161 Hövelhof"
9.40028,51.77278,"Stellplatz am Floßplatz; 37671 Höxter"
9.37389,51.75806,"Freizeitanlage Godelheim; 37671 Höxter"
7.73139,52.26194,"Aasee-Wellenbad; 49477 Ibbenbüren"
7.70389,52.25028,"Freizeitpark Sommerrodelbahn; 49477 Ibbenbüren"
7.67000,52.31306,"Gasthof Dickenberg; 49477 Ibbenbüren"
10.96528,50.86889,"Mobilease Caravancenter; 99334 Ichtershausen"
7.30333,49.71944,"Parkplatz an der Börse; 55743 Idar-Oberstein"
13.16389,48.72083,"Restaurant-Pension Weihermühle; 94547 Iggensbach"
13.16750,48.71889,"Hotel Stegmühle; 94547 Iggensbach"
7.64194,48.03806,"Weingut Karl Karle; 79241 Ihringen"
10.79194,51.63500,"Gasthof Brauner Hirsch; 99768 Ilfeld"
10.90361,50.68111,"Festhalle am Stadtpark; 98693 Ilmenau"
10.86278,50.68056,"Gasthaus Bahnhof Manebach; 98693 Ilmenau"
10.66861,51.85222,"Wohnmobil-Stellplatz Ilsetal; 38871 Ilsenburg"
10.73667,51.85278,"Wohnmobilpark Harzblick; 38871 Ilsenburg"
8.74389,47.93278,"Restaurant Junge Donau; 78194 Immendingen"
9.47861,51.42583,"Parkplatz am Steinweg; 34376 Immenhausen"
10.20889,47.56167,"P 3 Viehmarktplatz; 87509 Immenstadt"
8.10750,49.16278,"Weingut Sonnenberghof; 76831 Impflingen"
6.36694,50.85139,"Stellplatz auf der Goltsteinhalde; 52459 Inden"
11.42028,48.76028,"Stellplatz am Hallenbad; 85049 Ingolstadt"
11.43444,54.00944,"Stellplatz am Schwarzen Busch; 23999 Insel Poel"
11.38528,53.97000,"Stellplatz Fauler See; 23999 Insel Poel"
11.44667,53.99444,"Poeler Forellenhof; 23999 Insel Poel"
11.38306,53.99306,"Strandparkplatz Timmendorf; 23999 Insel Poel"
12.74833,47.76500,"P 2 am Kurpark; 83334 Inzell"
12.75833,47.75944,"Landgasthaus Binderhäusl; 83334 Inzell"
10.26528,49.70250,"Parkplatz am Einersheimer Tor; 97346 Iphofen"
10.32444,49.66889,"Gasthaus Grüner Baum; 97346 Iphofen"
10.17583,49.58556,"Kempe's Autohof Gollhofen; 97258 Ippesheim"
10.50333,49.50083,"Gasthaus Winzerstube; 91472 Ipsheim"
7.71111,51.38444,"Parkplatz Seilerblick; 58636 Iserlohn"
10.03639,47.69472,"Wohnmobil-Stellplatz Untere Mühle; 88316 Isny/Allgäu"
10.05139,47.70111,"Dethleffs Caravans und Motorcaravans; 88316 Isny/Allgäu"
6.46444,51.83417,"Zentrum Isselburg; 46419 Isselburg"
6.42278,51.83083,"Bürgerhaus Vehlingen; 46419 Isselburg"
6.47056,51.85333,"Restaurant Brüggenhütte; 46419 Isselburg"
6.49222,51.81250,"Ponyhof Leiting; 46419 Isselburg"
6.43667,51.49889,"Wohnmobilpark Hexenland; 47661 Issum"
9.51861,53.91833,"Reisemobilplatz Malzmüllerwiesen; 25524 Itzehoe"
8.18778,53.33278,"Jaderpark; 26349 Jade"
8.22944,53.31500,"Stellplatz Drei Eichen; 26349 Jade"
9.53667,54.45444,"Wohnmobilhof Jagel; 24878 Jagel"
7.28611,53.31556,"Parkplatz am Ortsrand ; 26844 Jemgum"
7.27611,53.31528,"Edeka aktiv Markt Blank; 26844 Jemgum"
12.01639,52.50278,"Kloster Jerichow; 39319 Jerichow"
7.89083,53.57722,"Am Sportzentrum; 26441 Jever"
9.67944,53.53056,"Stellplatz am Festplatz; 21635 Jork"
9.66861,53.55389,"Stellplatz am Yachthafen; 21635 Jork"
9.63333,53.56861,"Stubbe's Gasthaus; 21635 Jork"
6.34833,50.92417,"Brückenkopf-Park; 52403 Jülich"
9.60806,48.91861,"Stellplatz Ebnisee; 73667 Kaisersbach"
9.65417,48.90306,"Schwaben Park; 73667 Kaisersbach"
7.14028,50.23222,"Stellplatz Am Markt; 56759 Kaisersesch"
7.81222,49.45389,"monte mare Freizeitbad; 67657 Kaiserslautern"
9.62111,50.40917,"Reisemobil-Stellplatz am grünen Wald; 36148 Kalbach"
6.30194,51.73972,"Reisemobil-Stellplatz Kalkar; 47546 Kalkar"
9.00278,52.12056,"Café-Restaurant Schlosskrug; 32689 Kalletal"
9.94528,53.83833,"An der HolstenTherme; 24568 Kaltenkirchen"
7.64528,51.58889,"Reisemobile Brumberg; 59174 Kamen"
14.09389,51.29667,"Caravan-Reisemobile Eyke; 01917 Kamenz"
14.15250,51.30472,"Parkplatz am Großteich; 01917 Kamenz"
10.36000,48.37556,"Wohnmobil-Stellplatz Kammelaue; 89358 Kammeltal"
6.53889,51.50000,"Freizeitpark Pappelsee; 47475 Kamp-Lintfort"
6.49056,51.50944,"Hotel Restaurant Hotel zur Post; 47475 Kamp-Lintfort"
6.54583,51.49611,"Casino am Park; 47475 Kamp-Lintfort"
8.22083,49.08889,"Adams-Hof; 76870 Kandel"
7.66556,47.67583,"Kreiterhof Weinschenke; 79400 Kandern"
8.03694,49.10472,"Weingut Manderschied; 76889 Kapellen-Drusweiler"
7.77722,48.28056,"Shell-Autohof Grafenhausen; 77966 Kappel-Grafenhausen"
9.94444,54.65694,"Aral-Autohof; 24376 Kappeln"
9.95056,54.66306,"Porto Sando Restaurant; 24376 Kappeln"
9.96111,54.64667,"Ferienhof Röhling; 24376 Kappeln"
8.12639,48.58361,"Wohnmobileck am Heidenhof; 77876 Kappelrodeck"
11.34778,53.23611,"Reiterhof Am Steinberg; 19294 Karenz"
12.79944,53.46444,"Reisemobil-Stellplatz Ziegenwiese; 17192 Kargow"
8.40417,48.98750,"Stellplatz Ettlinger Allee; 76189 Karlsruhe"
8.30639,49.03750,"Am Yachthafen; 76189 Karlsruhe"
9.76250,49.96306,"Am Mainufer; 97753 Karlstadt"
11.67556,53.23611,"Ferien- und Pferdehof Schörfke; 19357 Karstädt"
9.48750,51.29250,"Reisemobilplatz Kassel; 34117 Kassel"
11.68389,49.36639,"Wanderparkplatz am alten Bahnhof; 92280 Kastl/Oberpfalz"
10.97444,50.53556,"Hotel Massermühle; 98746 Katzhütte"
9.62000,51.28556,"Festplatz Kaufungen; 34260 Kaufungen"
7.81389,48.56361,"Wohnmobilplatz am Wasserturm; 77694 Kehl"
7.83139,48.60639,"Reisemobil-Stellplatz Hurst; 77694 Kehl"
6.91583,50.28444,"Collection Michel; 53539 Kelberg"
11.00278,51.42583,"Seecamping Kelbra; 06537 Kelbra"
11.87444,48.91417,"Volksfestplatz Am Pflegerspitz; 93309 Kelheim"
6.80139,49.63806,"Stellplatz am Freibad/Campingplatz Hochwald; 54427 Kell am See"
9.71000,53.94722,"Parkplatz am Freibad; 25548 Kellinghusen"
11.88722,49.87194,"Wohnmobilstellplatz Eisweiher; 95478 Kemnath"
6.40917,51.36722,"Reisemobilpark Kempen; 47906 Kempen"
6.43222,51.36639,"Pan Freizeitmarkt; 47906 Kempen"
7.25444,49.77556,"Wildenburg Kempfeld; 55758 Kempfeld"
10.31917,47.72917,"Stellplatz Illerstadion; 87435 Kempten"
7.78306,48.18750,"Ritter´s Weinstube; 79341 Kenzingen"
6.41889,51.43556,"Wohnmobilpark Aldekerker Platte; 47647 Kerken"
6.65722,50.89694,"Wohnwagen Pollmeier; 50170 Kerpen"
6.96250,49.90306,"Wohnmobilpark Kesten; 54518 Kesten"
12.85556,52.46389,"Restaurant & Café An der Fähre; 14669 Ketzin"
12.92250,52.49861,"Gutshof Havelland; 14669 Ketzin"
6.25111,51.57972,"Stellplatz am Europaplatz; 47623 Kevelaer"
6.25306,51.59556,"Reisemobilhafen Schravelsche Heide; 47623 Kevelaer"
6.19444,51.56361,"Reisemobilhafen Den Heyberg; 47623 Kevelaer"
12.18917,47.61278,"Stellplatz am Rathaus; 83088 Kiefersfelden"
12.18972,47.62861,"Wassersportzentrum Hödenauer See; 83088 Kiefersfelden"
12.18472,47.60972,"Gasthof Gruberhof; 83088 Kiefersfelden"
12.18083,47.61833,"Gasthaus Schaupenwirt; 83088 Kiefersfelden"
12.15250,47.61944,"Gasthof Baumgartenhof; 83088 Kiefersfelden"
10.14722,54.36389,"Wohnmobil-Stellplatz Förde- und Kanalblick; 24113 Kiel"
10.10750,54.30028,"VW-Nutzfahrzeugzentrum; 24113 Kiel"
7.05750,49.97222,"Wohnmobilstellplatz am Moselufer; 54538 Kinheim"
11.38833,48.94833,"Azur-Campingpark Altmühltal; 85110 Kipfenberg"
7.40750,49.95333,"AMB-Reisemobile; 55481 Kirchberg"
9.98361,49.20389,"Parkplatz Kirchberg-Tal ; 74592 Kirchberg/Jagst"
13.29000,48.34917,"Erlebnispark Haslinger Hof; 94148 Kirchham"
9.51778,50.81444,"Campingplatz Seepark; 36275 Kirchheim"
9.45778,48.65028,"Parkplatz Ziegelwasen; 73230 Kirchheim unter Teck"
8.01500,49.66667,"Messeplatz Herrengarten; 67292 Kirchheimbolanden"
8.19778,51.07139,"Restaurant Rhein-Weser-Turm; 57399 Kirchhundem"
8.17417,51.06972,"Panorama-Park Sauerland; 57399 Kirchhundem"
8.08361,51.04306,"Landhotel Gut Ahe; 57399 Kirchhundem"
8.14556,51.09167,"Hotel-Restaurant Aßmann; 57399 Kirchhundem"
9.30806,52.95583,"Stellplatz am Kleberhof; 27308 Kirchlinteln"
7.97417,47.96528,"Gasthaus Zum Wilden Mann; 79199 Kirchzarten"
7.45833,49.78417,"Parkplatz Kiesel; 55606 Kirn"
7.24944,49.75944,"Restaurant Kirschweiler Brücke; 55743 Kirschweiler"
10.16306,49.74333,"Stellplatz am Mainufer; 97318 Kitzingen"
9.87917,47.79583,"Strandbad Obersee; 88353 Kißlegg"
9.87250,47.79083,"Familienfreizeitgelände; 88353 Kißlegg"
6.88111,49.90556,"Zentralparkplatz Klausen; 54524 Klausen"
9.45361,54.40222,"Tams Gasthof; 24848 Klein Bennebek"
7.45694,49.31778,"Restaurant Stampermühle; 66501 Kleinbundenbach"
8.18917,49.26278,"Weingut Winfried Becker; 67483 Kleinfischlingen"
9.16056,49.86528,"Stellplatz am Mainufer; 63839 Kleinwallstadt"
6.14694,51.78972,"Stellplatz Van-den-Bergh-Straße; 47533 Kleve"
6.12056,51.79778,"Am Tierpark; 47533 Kleve"
6.13222,51.80083,"Reisemobilpark Kleve; 47533 Kleve"
6.16417,51.82472,"Am Angelsportheim; 47533 Kleve"
6.16333,51.80472,"An der Sporthalle; 47533 Kleve"
6.10222,51.76028,"Am Sportplatz; 47533 Kleve"
6.13000,51.81250,"Am Bürgerhaus; 47533 Kleve"
6.11250,51.83556,"Parkplatz Schenkenschanz; 47533 Kleve"
9.17778,49.78389,"Sonja's Wohnmobilhafen; 63911 Klingenberg am Main"
12.48667,50.40306,"Am Waldhotel Vogtland; 08248 Klingenthal"
12.70056,52.34833,"Hotel-Restaurant Seehof; 14797 Kloster Lehnin"
7.30472,52.92667,"Reisemobil-Vermietung Arrantea; 26892 Kluse"
6.85500,49.84278,"Reisemobilpark Klüsserath; 54340 Klüsserath"
11.24611,53.93889,"Feriendorf an der Ostsee; 23948 Klütz"
10.45583,49.96333,"Schmitt'n Hof; 97478 Knetzgau"
10.55500,49.98389,"Euro Rastpark Knetzgau; 97478 Knetzgau"
10.47778,49.96833,"Schloss Oberschwappach; 97478 Knetzgau"
7.46083,50.30583,"Parkplatz im Moselvorland; 56330 Kobern-Gondorf"
7.60444,50.36611,"Campingplatz Rhein-Mosel; 56070 Koblenz"
12.06361,47.84528,"Schrempf & Lahm GmbH; 83059 Kolbermoor"
14.22417,51.76639,"Bauernhof Korreng; 03099 Kolkwitz"
12.83833,49.02917,"Berghütte Zum Pröller; 94262 Kollnburg"
9.16806,47.65694,"Parkplatz Döbele; 78462 Konstanz"
6.57500,49.70444,"Reisemobilplatz Konz; 54329 Konz/Mosel"
9.35528,48.84667,"Stellplatz Unterm Korber Kopf; 71404 Korb"
8.85472,51.27250,"Stellplatz am Tennis-Center; 34497 Korbach"
6.01056,51.79222,"Stellplatz am Hallenbad; 47559 Kranenburg"
13.74083,52.03028,"Tropical Islands Resort; 15910 Krausnick-Groß Wasserburg"
13.85139,52.06167,"Wasserwanderrastplatz; 15910 Krausnick-Groß Wasserburg"
10.25194,51.00722,"Rasthof Eisenach-Nord; 99819 Krauthausen"
9.49333,53.83389,"Parkplatz am Schul- und Sportzentrum; 25361 Krempe"
9.57444,47.58972,"Wohnmobil-Stellplatz Dorfkrug; 88079 Kressbronn"
9.58611,47.59778,"Freizeit AG; 88079 Kressbronn"
7.99167,50.95778,"Stellplatz Heugraben; 57223 Kreuztal"
11.32833,50.23083,"Parkplatz Hammermühle; 96317 Kronach"
11.33972,50.21833,"Lucky-Stable-Ranch; 96317 Kronach"
9.52833,54.41306,"Parkplatz hinter dem Autohaus Thomsen; 24848 Kropp"
9.51028,54.41111,"Gaststätte Bandholz; 24848 Kropp"
9.51083,54.40528,"Hotel-Restaurant Wikingerhof; 24848 Kropp"
9.53083,54.41222,"Hotel-Restaurant Kropperbusch; 24848 Kropp"
9.20250,53.83167,"Stellplatz am Naturfreibad; 21732 Krummendeich"
7.10167,53.49722,"Reisemobilhafen Greetsiel; 26736 Krummhörn"
7.00333,53.35556,"Seebrücke Knock; 26723 Krummhörn"
7.03694,53.37944,"Parkplatz am Ortseingang ; 26736 Krummhörn"
11.25472,47.48972,"Alpen-Caravanpark Tennsee; 82494 Krün"
10.53278,53.41556,"Tierpark Krüzen; 21485 Krüzen"
11.45722,50.11056,"Parkplatz am Schwedensteg; 95326 Kulmbach"
11.46972,50.11528,"Zum Mönchshof-Bräuhaus; 95326 Kulmbach"
7.39722,49.54083,"Parkplatz Tuchfabriken; 66869 Kusel"
9.31528,53.48194,"Festhalle Kutenholz; 27449 Kutenholz"
10.47056,50.61139,"Flugschule Dolmar; 98547 Kühndorf"
9.52222,49.67139,"Stellplatz am Schloss; 97900 Külsheim"
9.48417,49.64806,"Landgasthof Grüner Baum; 97900 Külsheim"
9.57083,49.67944,"Weingut C. Haag & E. Martini; 97900 Külsheim"
11.27639,50.19417,"TSV-Sportplatz am Rodach-Damm; 96328 Küps"
12.40056,52.94139,"Stellplatz Wässering; 16866 Kyritz"
7.28889,51.05583,"Wohnmobilpark Kürten; 51515 Kürten"
6.98556,50.96250,"Reisemobilhafen Köln; 50735 Köln"
6.84694,50.91583,"P+R-Terminals Haus Vorst ; 50735 Köln"
13.65528,52.25556,"Ferienanlage Am Sandberg; 15711 Königs Wusterhausen"
